Order_ID,Customer_Name,Product,Manufacturing_Plant,Export_Country,Import_Country,Shipping_Mode,Order_Date,Ship_Date,Quantity,Unit_Price,Cost,Revenue,Profit
15844,Customer_202,Steel Sheets,Plant C,China,France,Sea,2023-12-24,2024-01-08,442,245.33,83898.89,108433.98,24535.09
15845,Customer_431,Auto Parts,Plant C,China,UK,Road,2023-09-22,2023-09-26,111,453.2,33317.85,50305.24,16987.39
15846,Customer_227,Steel Sheets,Plant A,India,France,Road,2024-03-16,2024-03-25,383,88.98,23931.53,34078.23,10146.7
15847,Customer_122,Auto Parts,Plant B,Germany,USA,Air,2023-10-17,2023-10-22,355,488.19,134701.35,173307.22,38605.87
15848,Customer_304,Electronics,Plant A,India,UAE,Road,2024-03-23,2024-04-15,127,130.79,10331.51,16610.88,6279.37
15849,Customer_409,Auto Parts,Plant A,China,Australia,Air,2024-01-16,2024-02-07,366,75.34,17203.96,27574.8,10370.84
15850,Customer_466,Electronics,Plant C,USA,France,Road,2023-05-20,2023-06-05,353,110.48,31219.59,39000.24,7780.65
15851,Customer_366,Steel Sheets,Plant A,Germany,France,Sea,2023-09-07,2023-09-10,199,449.0,63777.97,89350.3,25572.32
15852,Customer_146,Textiles,Plant C,USA,Australia,Sea,2024-03-22,2024-03-25,419,103.29,32032.59,43278.0,11245.42
15853,Customer_160,Textiles,Plant C,Germany,USA,Road,2024-02-11,2024-03-06,56,382.36,16877.97,21412.21,4534.24
15854,Customer_69,Pharma Drugs,Plant C,China,UK,Road,2023-10-22,2023-11-14,236,488.8,78925.6,115356.77,36431.17
15855,Customer_71,Textiles,Plant A,China,Australia,Road,2023-06-01,2023-06-19,229,412.3,58440.5,94417.0,35976.51
15856,Customer_151,Steel Sheets,Plant C,USA,Australia,Sea,2023-02-15,2023-02-22,417,175.7,46728.44,73265.27,26536.83
15857,Customer_20,Electronics,Plant C,India,USA,Air,2023-08-21,2023-09-04,350,210.31,50975.33,73609.28,22633.95
15858,Customer_33,Steel Sheets,Plant B,Germany,Australia,Road,2023-10-21,2023-11-16,214,392.4,61220.38,83974.46,22754.08
15859,Customer_150,Electronics,Plant B,India,UK,Sea,2023-09-18,2023-09-20,193,382.02,53538.92,73729.49,20190.57
15860,Customer_285,Textiles,Plant C,USA,UK,Road,2023-09-28,2023-10-18,492,74.05,24803.07,36433.18,11630.11
15861,Customer_54,Steel Sheets,Plant A,China,USA,Road,2024-04-10,2024-05-05,286,145.66,26366.93,41658.17,15291.24
15862,Customer_459,Textiles,Plant C,India,UAE,Air,2023-10-30,2023-11-08,11,115.28,1065.13,1268.12,202.99
15863,Customer_179,Textiles,Plant B,USA,USA,Sea,2023-12-13,2024-01-10,304,189.29,41282.19,57542.79,16260.6
15864,Customer_447,Textiles,Plant A,India,Australia,Sea,2023-06-11,2023-07-11,175,315.12,34407.0,55145.53,20738.53
15865,Customer_350,Auto Parts,Plant B,India,Australia,Air,2023-11-19,2023-12-16,393,329.26,86121.46,129397.66,43276.19
15866,Customer_262,Auto Parts,Plant A,Vietnam,USA,Road,2023-04-06,2023-04-30,212,248.71,43298.1,52726.97,9428.87
15867,Customer_414,Textiles,Plant B,Vietnam,France,Sea,2023-09-12,2023-10-08,463,443.68,145578.81,205423.75,59844.93
15868,Customer_11,Auto Parts,Plant B,Germany,UAE,Sea,2023-04-22,2023-05-04,192,210.3,32743.65,40377.07,7633.42
15869,Customer_312,Textiles,Plant C,Vietnam,UAE,Air,2023-01-03,2023-01-22,301,258.42,46712.53,77784.52,31071.99
15870,Customer_285,Textiles,Plant C,China,UAE,Road,2023-11-21,2023-12-08,289,82.37,17128.23,23805.14,6676.91
15871,Customer_223,Steel Sheets,Plant C,Vietnam,UK,Road,2023-11-04,2023-11-16,64,421.36,21332.47,26967.16,5634.69
15872,Customer_36,Auto Parts,Plant B,USA,UK,Sea,2023-08-02,2023-08-29,441,273.14,79567.31,120452.9,40885.59
15873,Customer_143,Steel Sheets,Plant C,Germany,UAE,Sea,2023-05-07,2023-05-21,30,138.74,3329.25,4162.26,833.01
15874,Customer_88,Textiles,Plant A,Germany,UAE,Sea,2024-03-20,2024-03-29,310,42.53,8730.76,13184.8,4454.04
15875,Customer_332,Pharma Drugs,Plant C,China,UK,Sea,2023-03-23,2023-04-08,15,464.43,5341.26,6966.5,1625.25
15876,Customer_87,Auto Parts,Plant B,China,UK,Road,2023-10-18,2023-11-09,339,356.5,95646.41,120852.9,25206.49
15877,Customer_286,Pharma Drugs,Plant B,India,USA,Sea,2023-02-09,2023-02-12,35,396.34,8494.32,13871.83,5377.5
15878,Customer_108,Steel Sheets,Plant C,USA,UK,Air,2024-02-28,2024-03-15,351,344.5,91583.14,120918.34,29335.2
15879,Customer_289,Pharma Drugs,Plant C,Vietnam,Australia,Road,2023-01-08,2023-01-13,254,137.04,22549.21,34807.39,12258.18
15880,Customer_85,Textiles,Plant B,USA,USA,Air,2023-10-07,2023-10-24,276,37.37,7528.95,10314.11,2785.16
15881,Customer_450,Electronics,Plant C,USA,UK,Air,2023-09-05,2023-10-01,227,208.21,37770.29,47264.01,9493.72
15882,Customer_453,Auto Parts,Plant C,USA,UK,Air,2023-08-10,2023-08-18,273,222.43,37328.58,60724.36,23395.78
15883,Customer_414,Pharma Drugs,Plant B,India,Australia,Road,2023-09-16,2023-10-16,447,135.65,50727.37,60635.29,9907.93
15884,Customer_324,Electronics,Plant B,India,UK,Air,2023-06-26,2023-07-08,353,262.99,72873.03,92835.16,19962.13
15885,Customer_341,Electronics,Plant B,USA,USA,Sea,2023-10-21,2023-11-12,129,407.02,42574.74,52505.13,9930.39
15886,Customer_302,Steel Sheets,Plant B,USA,Australia,Sea,2023-06-19,2023-07-18,182,130.26,18120.01,23707.37,5587.36
15887,Customer_205,Pharma Drugs,Plant A,Germany,UK,Sea,2023-09-04,2023-10-01,102,365.98,28550.84,37329.9,8779.06
15888,Customer_68,Electronics,Plant A,USA,Australia,Air,2023-03-26,2023-04-15,467,60.33,19544.47,28172.45,8627.98
15889,Customer_208,Electronics,Plant A,Germany,UK,Road,2024-03-10,2024-04-08,224,280.16,41294.71,62754.84,21460.13
15890,Customer_160,Electronics,Plant C,Vietnam,UK,Air,2023-11-24,2023-12-23,22,422.09,7276.09,9285.92,2009.83
15891,Customer_225,Electronics,Plant A,Vietnam,UK,Road,2023-08-06,2023-08-19,103,414.27,25750.44,42670.12,16919.68
15892,Customer_243,Steel Sheets,Plant A,USA,USA,Air,2023-12-22,2023-12-29,109,257.03,20256.0,28015.9,7759.9
15893,Customer_462,Textiles,Plant B,USA,UK,Road,2024-03-25,2024-04-22,446,494.88,151963.53,220717.11,68753.58
15894,Customer_413,Textiles,Plant A,Vietnam,France,Air,2023-08-26,2023-08-30,183,462.59,55113.64,84654.08,29540.44
15895,Customer_305,Textiles,Plant B,Germany,France,Air,2023-05-07,2023-05-21,154,388.43,48562.03,59817.86,11255.82
15896,Customer_9,Auto Parts,Plant A,India,USA,Sea,2024-03-26,2024-04-05,485,324.75,102239.32,157501.89,55262.57
15897,Customer_188,Pharma Drugs,Plant A,China,USA,Sea,2023-04-16,2023-04-30,61,307.02,12452.39,18728.2,6275.81
15898,Customer_320,Auto Parts,Plant C,China,Australia,Road,2023-09-15,2023-10-09,439,390.43,138437.62,171399.34,32961.72
15899,Customer_469,Steel Sheets,Plant B,Germany,UK,Air,2023-04-11,2023-05-11,405,357.77,94227.16,144898.8,50671.64
15900,Customer_485,Auto Parts,Plant A,China,USA,Sea,2024-01-30,2024-02-19,42,324.22,8293.9,13617.19,5323.29
15901,Customer_355,Textiles,Plant B,USA,UK,Road,2023-06-29,2023-07-05,128,243.78,19682.31,31203.56,11521.25
15902,Customer_93,Steel Sheets,Plant C,USA,USA,Air,2023-03-30,2023-04-22,290,127.27,30235.76,36908.74,6672.98
15903,Customer_427,Textiles,Plant A,India,France,Road,2023-03-16,2023-04-02,290,445.93,95508.36,129318.94,33810.58
15904,Customer_217,Pharma Drugs,Plant C,Germany,France,Air,2023-11-23,2023-12-03,483,252.45,73947.86,121935.14,47987.28
15905,Customer_291,Pharma Drugs,Plant A,Germany,UAE,Road,2024-04-21,2024-05-18,324,323.55,63837.79,104829.42,40991.63
15906,Customer_134,Pharma Drugs,Plant C,USA,USA,Sea,2024-05-14,2024-06-03,232,348.15,65712.44,80770.07,15057.63
15907,Customer_413,Auto Parts,Plant C,USA,USA,Air,2023-06-03,2023-06-17,409,186.78,64636.16,76394.49,11758.33
15908,Customer_139,Auto Parts,Plant C,Germany,UK,Road,2024-05-27,2024-06-25,458,207.16,73229.6,94881.48,21651.88
15909,Customer_95,Steel Sheets,Plant B,India,UAE,Road,2024-02-09,2024-02-11,489,320.05,115646.17,156504.61,40858.44
15910,Customer_406,Steel Sheets,Plant C,USA,UAE,Sea,2023-12-30,2024-01-29,326,197.9,44844.82,64514.02,19669.2
15911,Customer_430,Electronics,Plant B,China,France,Road,2023-06-30,2023-07-16,285,477.15,84923.88,135987.97,51064.09
15912,Customer_403,Steel Sheets,Plant A,Vietnam,France,Road,2023-03-23,2023-04-22,214,344.47,55027.92,73716.37,18688.45
15913,Customer_213,Steel Sheets,Plant A,Vietnam,USA,Sea,2024-04-07,2024-05-04,124,117.5,10138.09,14570.22,4432.13
15914,Customer_498,Textiles,Plant B,USA,UK,Air,2024-06-04,2024-06-22,435,263.04,96591.94,114421.46,17829.53
15915,Customer_450,Auto Parts,Plant B,Vietnam,USA,Road,2023-10-28,2023-11-22,125,214.63,20365.67,26828.36,6462.69
15916,Customer_378,Steel Sheets,Plant A,India,USA,Sea,2023-07-30,2023-08-13,106,74.83,6104.71,7931.81,1827.11
15917,Customer_314,Pharma Drugs,Plant C,India,France,Sea,2024-04-15,2024-05-10,130,99.42,10665.2,12925.21,2260.02
15918,Customer_68,Textiles,Plant C,USA,Australia,Air,2023-09-18,2023-10-18,500,243.56,97607.67,121778.49,24170.83
15919,Customer_206,Electronics,Plant B,China,UAE,Road,2024-01-08,2024-01-25,163,58.8,8115.02,9584.95,1469.93
15920,Customer_267,Steel Sheets,Plant B,USA,Australia,Air,2023-05-16,2023-05-18,427,133.96,34964.1,57199.89,22235.79
15921,Customer_425,Electronics,Plant B,India,UK,Sea,2024-03-30,2024-04-14,269,366.54,77537.22,98600.48,21063.26
15922,Customer_27,Textiles,Plant A,USA,France,Air,2023-10-06,2023-10-30,104,303.86,22093.29,31601.74,9508.45
15923,Customer_14,Electronics,Plant A,Germany,Australia,Road,2023-07-19,2023-08-15,498,320.77,127421.92,159744.69,32322.76
15924,Customer_58,Pharma Drugs,Plant B,India,USA,Air,2024-05-03,2024-05-10,97,222.92,17668.09,21622.81,3954.72
15925,Customer_244,Steel Sheets,Plant B,China,UK,Air,2023-12-24,2024-01-05,413,149.67,48031.6,61813.52,13781.92
15926,Customer_23,Pharma Drugs,Plant C,India,UK,Road,2023-07-13,2023-08-04,307,206.06,39221.67,63260.42,24038.75
15927,Customer_422,Electronics,Plant C,Vietnam,USA,Air,2023-01-03,2023-01-29,456,101.23,38825.42,46159.01,7333.6
15928,Customer_424,Auto Parts,Plant A,Vietnam,UK,Air,2023-04-09,2023-04-28,45,368.15,12342.25,16566.59,4224.34
15929,Customer_260,Auto Parts,Plant A,USA,Australia,Air,2023-11-19,2023-11-25,310,355.67,91044.62,110256.66,19212.03
15930,Customer_390,Electronics,Plant B,China,Australia,Air,2023-11-10,2023-11-13,207,193.9,24873.77,40136.38,15262.6
15931,Customer_246,Pharma Drugs,Plant C,China,UK,Road,2023-04-11,2023-05-07,444,142.77,47060.38,63388.2,16327.83
15932,Customer_5,Pharma Drugs,Plant A,India,Australia,Sea,2024-05-17,2024-06-05,287,296.04,53468.2,84964.04,31495.83
15933,Customer_186,Auto Parts,Plant A,Germany,Australia,Sea,2023-11-07,2023-11-17,88,259.02,19205.22,22793.5,3588.28
15934,Customer_409,Pharma Drugs,Plant B,India,USA,Air,2023-03-23,2023-04-16,23,161.2,3023.15,3707.55,684.4
15935,Customer_82,Steel Sheets,Plant C,USA,UAE,Air,2024-02-06,2024-02-10,102,463.65,32873.83,47292.37,14418.54
15936,Customer_420,Electronics,Plant A,India,France,Sea,2023-02-13,2023-03-14,94,409.15,27377.83,38459.88,11082.05
15937,Customer_309,Steel Sheets,Plant C,India,Australia,Sea,2023-11-11,2023-11-28,58,477.22,22138.42,27678.63,5540.21
15938,Customer_77,Auto Parts,Plant C,Germany,UK,Sea,2024-05-06,2024-05-09,65,356.09,18607.64,23145.61,4537.98
15939,Customer_146,Steel Sheets,Plant C,China,USA,Air,2024-05-02,2024-05-07,358,455.77,133103.92,163166.5,30062.57
15940,Customer_149,Pharma Drugs,Plant C,USA,UK,Air,2023-06-14,2023-06-30,379,98.11,22751.26,37184.83,14433.57
15941,Customer_6,Textiles,Plant A,India,USA,Road,2024-05-05,2024-05-09,294,489.62,89091.83,143947.48,54855.65
15942,Customer_314,Steel Sheets,Plant C,China,France,Air,2023-03-08,2023-03-13,34,313.77,8534.54,10668.2,2133.66
15943,Customer_31,Steel Sheets,Plant A,Vietnam,Australia,Sea,2024-03-31,2024-04-18,352,296.17,66951.71,104251.92,37300.21
15944,Customer_289,Auto Parts,Plant C,Germany,Australia,Sea,2024-01-06,2024-02-01,74,490.11,29653.73,36268.39,6614.66
15945,Customer_327,Auto Parts,Plant B,Germany,France,Air,2024-06-12,2024-06-27,408,114.49,39222.81,46712.14,7489.33
15946,Customer_291,Textiles,Plant C,Germany,UK,Air,2023-01-10,2023-01-15,101,440.94,28058.23,44534.44,16476.21
15947,Customer_362,Electronics,Plant B,Vietnam,Australia,Road,2023-01-22,2023-02-08,44,149.44,4139.66,6575.33,2435.67
15948,Customer_11,Steel Sheets,Plant A,Vietnam,UK,Road,2024-04-16,2024-05-13,388,250.39,82050.27,97149.45,15099.19
15949,Customer_62,Auto Parts,Plant B,India,UK,Road,2024-03-23,2024-04-16,293,333.98,64534.3,97854.98,33320.68
15950,Customer_483,Pharma Drugs,Plant A,Germany,UK,Air,2024-06-13,2024-06-24,145,145.02,15785.79,21027.92,5242.13
15951,Customer_375,Electronics,Plant C,Vietnam,France,Sea,2024-06-13,2024-06-25,289,307.33,70503.1,88819.18,18316.08
15952,Customer_424,Auto Parts,Plant A,China,Australia,Sea,2024-02-28,2024-03-03,255,195.67,34816.36,49895.13,15078.77
15953,Customer_270,Auto Parts,Plant A,Germany,France,Sea,2023-04-18,2023-05-01,412,175.49,59684.76,72300.88,12616.13
15954,Customer_137,Electronics,Plant B,Germany,UK,Sea,2023-07-12,2023-07-16,328,68.59,17416.43,22498.19,5081.76
15955,Customer_295,Electronics,Plant B,China,USA,Air,2023-03-01,2023-03-17,286,143.41,33904.03,41014.31,7110.28
15956,Customer_410,Electronics,Plant C,China,Australia,Road,2024-02-29,2024-03-28,292,401.46,89459.23,117225.98,27766.76
15957,Customer_194,Steel Sheets,Plant A,China,UAE,Sea,2023-06-04,2023-07-02,344,312.37,89578.79,107455.23,17876.44
15958,Customer_29,Auto Parts,Plant B,India,USA,Sea,2023-12-31,2024-01-20,315,423.01,108877.86,133247.28,24369.41
15959,Customer_278,Textiles,Plant C,India,UAE,Sea,2023-01-16,2023-02-08,364,246.88,56415.31,89862.84,33447.53
15960,Customer_196,Pharma Drugs,Plant C,USA,UAE,Air,2024-03-28,2024-04-15,252,27.85,5313.86,7017.55,1703.69
15961,Customer_98,Steel Sheets,Plant A,India,UAE,Road,2024-04-26,2024-05-03,134,312.72,26666.32,41904.77,15238.45
15962,Customer_265,Auto Parts,Plant A,USA,UK,Road,2023-05-19,2023-06-10,218,329.72,49593.02,71878.7,22285.69
15963,Customer_129,Textiles,Plant A,Vietnam,USA,Air,2023-10-10,2023-10-27,419,256.61,71612.09,107520.23,35908.13
15964,Customer_26,Steel Sheets,Plant B,India,France,Road,2023-02-04,2023-03-04,23,90.92,1306.54,2091.12,784.58
15965,Customer_233,Steel Sheets,Plant B,India,France,Sea,2023-07-15,2023-07-18,338,256.7,68572.29,86764.85,18192.56
15966,Customer_24,Electronics,Plant C,Vietnam,UAE,Road,2023-12-09,2024-01-04,96,268.29,17571.8,25755.87,8184.07
15967,Customer_125,Pharma Drugs,Plant B,China,Australia,Air,2024-01-05,2024-01-29,438,193.94,71663.21,84947.51,13284.29
15968,Customer_149,Textiles,Plant C,USA,UK,Road,2023-10-21,2023-10-29,131,249.91,23169.93,32738.01,9568.08
15969,Customer_216,Steel Sheets,Plant A,Vietnam,USA,Air,2024-02-10,2024-02-22,335,185.99,39119.63,62307.36,23187.73
15970,Customer_288,Pharma Drugs,Plant A,USA,UAE,Air,2023-06-02,2023-06-07,165,64.98,8214.27,10722.16,2507.89
15971,Customer_97,Textiles,Plant B,India,France,Sea,2024-01-05,2024-01-26,346,235.61,59521.75,81521.37,21999.62
15972,Customer_143,Pharma Drugs,Plant C,Germany,Australia,Air,2023-12-29,2024-01-19,309,367.79,93111.09,113647.48,20536.4
15973,Customer_205,Auto Parts,Plant B,China,USA,Sea,2023-05-06,2023-06-03,391,284.35,86306.11,111181.23,24875.12
15974,Customer_135,Electronics,Plant A,Vietnam,USA,Air,2024-05-19,2024-05-23,227,91.94,17141.93,20870.03,3728.1
15975,Customer_298,Steel Sheets,Plant B,China,UK,Road,2023-05-30,2023-06-08,57,483.34,20559.0,27550.38,6991.39
15976,Customer_328,Textiles,Plant C,India,UK,Sea,2023-12-28,2024-01-26,387,192.93,62396.45,74663.33,12266.88
15977,Customer_379,Electronics,Plant A,Vietnam,UAE,Air,2023-03-17,2023-03-30,461,257.47,81251.52,118691.91,37440.39
15978,Customer_10,Textiles,Plant C,USA,UK,Air,2023-12-13,2024-01-01,131,57.11,5001.11,7481.05,2479.94
15979,Customer_461,Pharma Drugs,Plant A,USA,France,Sea,2023-03-15,2023-03-20,148,192.94,17249.84,28554.63,11304.79
15980,Customer_373,Pharma Drugs,Plant A,Vietnam,France,Sea,2023-03-12,2023-03-16,196,251.11,31457.76,49218.13,17760.36
15981,Customer_355,Pharma Drugs,Plant A,Germany,France,Sea,2024-01-24,2024-02-17,192,173.34,21651.08,33280.89,11629.81
15982,Customer_449,Textiles,Plant A,India,Australia,Road,2023-01-22,2023-02-19,394,274.27,83942.18,108063.2,24121.02
15983,Customer_77,Pharma Drugs,Plant C,India,UK,Road,2023-09-17,2023-10-08,183,128.22,14655.25,23463.62,8808.37
15984,Customer_245,Electronics,Plant A,USA,Australia,Road,2024-06-18,2024-07-02,373,73.34,17335.75,27355.64,10019.89
15985,Customer_445,Pharma Drugs,Plant A,Vietnam,France,Road,2023-10-20,2023-10-24,208,178.87,23295.08,37204.94,13909.86
15986,Customer_450,Pharma Drugs,Plant A,Vietnam,UAE,Sea,2023-02-22,2023-02-24,224,193.66,29690.5,43379.08,13688.58
15987,Customer_496,Auto Parts,Plant B,USA,USA,Road,2024-06-08,2024-06-10,151,328.78,34574.4,49645.61,15071.21
15988,Customer_482,Auto Parts,Plant A,USA,Australia,Road,2023-12-22,2024-01-14,97,434.13,27187.42,42110.63,14923.21
15989,Customer_115,Electronics,Plant A,China,UAE,Road,2023-11-27,2023-12-15,500,461.11,141208.7,230555.72,89347.01
15990,Customer_76,Auto Parts,Plant A,Germany,UAE,Sea,2023-09-27,2023-10-13,451,206.26,73359.91,93023.79,19663.88
15991,Customer_249,Steel Sheets,Plant A,Vietnam,UAE,Road,2023-05-20,2023-06-09,199,41.41,5682.55,8240.2,2557.64
15992,Customer_30,Steel Sheets,Plant C,USA,Australia,Air,2023-07-21,2023-08-10,369,420.92,103514.47,155319.05,51804.58
15993,Customer_275,Textiles,Plant C,India,France,Sea,2024-06-18,2024-06-22,336,489.08,127712.91,164330.0,36617.08
15994,Customer_172,Steel Sheets,Plant C,China,UK,Air,2024-06-15,2024-06-26,287,239.27,54161.19,68670.15,14508.97
15995,Customer_85,Steel Sheets,Plant C,Vietnam,UAE,Sea,2023-02-12,2023-02-27,371,314.02,80398.89,116500.13,36101.24
15996,Customer_173,Steel Sheets,Plant A,India,USA,Road,2023-01-06,2023-01-11,337,173.49,37805.58,58466.34,20660.76
15997,Customer_494,Textiles,Plant C,Germany,UAE,Road,2023-09-05,2023-10-02,74,302.6,16367.04,22392.2,6025.16
15998,Customer_444,Electronics,Plant A,China,UAE,Sea,2024-05-22,2024-05-24,261,491.05,97905.53,128164.65,30259.12
15999,Customer_121,Auto Parts,Plant B,USA,UAE,Road,2024-06-08,2024-06-11,206,23.1,3303.91,4759.36,1455.44
16000,Customer_141,Auto Parts,Plant C,USA,UAE,Road,2023-07-29,2023-08-13,286,291.33,69139.44,83320.59,14181.15
16001,Customer_343,Pharma Drugs,Plant C,Germany,UK,Sea,2024-01-30,2024-02-12,30,220.54,4802.84,6616.2,1813.36
16002,Customer_163,Steel Sheets,Plant C,Germany,France,Sea,2024-02-08,2024-02-25,72,395.02,18242.53,28441.32,10198.78
16003,Customer_31,Pharma Drugs,Plant C,Vietnam,Australia,Road,2023-08-15,2023-08-19,455,99.36,27671.29,45208.67,17537.39
16004,Customer_265,Textiles,Plant A,Vietnam,UAE,Sea,2024-05-17,2024-05-28,244,306.73,52532.88,74842.04,22309.16
16005,Customer_26,Textiles,Plant B,Vietnam,UAE,Sea,2023-10-30,2023-11-28,398,483.36,144534.34,192377.5,47843.16
16006,Customer_4,Textiles,Plant C,India,UAE,Sea,2024-03-14,2024-03-30,267,218.26,39926.67,58274.57,18347.9
16007,Customer_27,Textiles,Plant C,Vietnam,USA,Road,2023-10-25,2023-11-05,284,43.54,8931.63,12365.5,3433.87
16008,Customer_271,Electronics,Plant A,China,Australia,Road,2023-01-22,2023-01-31,88,202.26,12956.99,17798.61,4841.62
16009,Customer_138,Textiles,Plant C,Germany,USA,Sea,2024-01-03,2024-01-17,114,338.17,31282.4,38551.4,7269.0
16010,Customer_267,Steel Sheets,Plant C,India,France,Road,2023-10-23,2023-11-18,388,229.64,72488.09,89102.02,16613.93
16011,Customer_146,Auto Parts,Plant B,Vietnam,USA,Air,2023-07-04,2023-07-22,338,304.7,84923.66,102988.9,18065.24
16012,Customer_227,Pharma Drugs,Plant A,Germany,USA,Sea,2023-04-12,2023-05-02,34,347.58,8903.57,11817.58,2914.01
16013,Customer_129,Pharma Drugs,Plant A,USA,UK,Sea,2023-07-08,2023-07-19,32,92.8,2241.76,2969.72,727.96
16014,Customer_34,Textiles,Plant A,Vietnam,USA,Sea,2024-01-21,2024-02-16,232,291.43,49684.02,67610.95,17926.93
16015,Customer_84,Steel Sheets,Plant B,USA,UAE,Sea,2023-10-16,2023-10-30,244,291.47,54120.94,71118.29,16997.35
16016,Customer_467,Pharma Drugs,Plant C,Germany,USA,Air,2023-11-20,2023-11-29,444,59.91,19845.79,26600.96,6755.17
16017,Customer_182,Pharma Drugs,Plant C,Germany,USA,Air,2024-01-22,2024-02-05,168,131.61,15653.73,22110.49,6456.76
16018,Customer_86,Steel Sheets,Plant B,Germany,Australia,Air,2023-12-30,2024-01-10,320,387.71,102066.46,124067.26,22000.8
16019,Customer_485,Auto Parts,Plant A,USA,UK,Air,2023-11-13,2023-11-20,250,36.12,6325.06,9030.53,2705.46
16020,Customer_227,Electronics,Plant B,USA,UK,Sea,2023-10-26,2023-11-18,180,434.45,60951.58,78200.83,17249.25
16021,Customer_74,Pharma Drugs,Plant A,USA,UK,Road,2023-12-31,2024-01-17,217,104.08,13797.47,22585.23,8787.77
16022,Customer_57,Auto Parts,Plant C,China,UAE,Road,2024-06-20,2024-07-16,365,304.25,73247.3,111050.09,37802.79
16023,Customer_67,Electronics,Plant C,India,UAE,Air,2023-01-24,2023-02-22,440,364.14,97203.12,160221.46,63018.34
16024,Customer_404,Steel Sheets,Plant B,China,Australia,Air,2023-08-28,2023-09-13,46,329.77,9185.26,15169.62,5984.36
16025,Customer_455,Textiles,Plant B,Vietnam,USA,Sea,2023-10-02,2023-11-01,241,252.25,39682.45,60791.31,21108.86
16026,Customer_465,Textiles,Plant B,USA,Australia,Air,2023-04-21,2023-05-20,215,463.14,66525.31,99575.57,33050.26
16027,Customer_387,Steel Sheets,Plant B,USA,Australia,Road,2023-02-05,2023-02-14,65,345.57,18968.07,22461.96,3493.89
16028,Customer_70,Textiles,Plant A,China,UAE,Road,2024-06-24,2024-07-05,163,402.59,39820.42,65621.54,25801.12
16029,Customer_280,Electronics,Plant B,India,UK,Air,2024-06-16,2024-07-15,321,162.84,43694.57,52270.63,8576.05
